ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
Frøyset2016-040,,0/1,,,Vill
Frøyset2016-041,,4,,,Vill
Frøyset2016-042,,,,,Vill
Frøyset2016-043,,2,,,Vill
Frøyset2016-044,,2,,,Vill
Frøyset2016-045,,5,,,Vill
Frøyset2016-046,,7,,,Vill
Frøyset2016-047,,,,,.
Frøyset2016-048,,7,,,Vill
Frøyset2016-049,2,4,6,,.
Frøyset2016-050,,4,,,.
Frøyset2016-051,,5,,,.
Frøyset2016-052,,6,,,.
Frøyset2016-053,2,3,5,,.
Frøyset2016-054,,6,,,.
Frøyset2016-055,,3,,,.
Granvin2016-001,,0/1,,,Oppdrett
Granvin2016-002,,0/1/2,,,Oppdrett
Granvin2016-003,,2,,,.
Granvin2016-004,,2,,,.
Granvin2016-005,,2,,,Oppdrett
Granvin2016-006,,1,,,Oppdrett
Granvin2016-007,,5,,,Vill
Granvin2016-008,2,2,,,Oppdrett
Granvin2016-009,,0/1,,,Oppdrett
Granvin2016-010,,0/1,,,Oppdrett
Granvin2016-011,,0/1,,,Oppdrett
Granvin2016-012,,0/1,,,Oppdrett
Granvin2016-013,,0/1,,,Oppdrett
Granvin2016-014,,0/1,,,Oppdrett
Granvin2016-015,,0/1,,,.
Granvin2016-016,,0/1/2,,,Oppdrett
Granvin2016-017,,0/1,,,Oppdrett
Kinso2016-001,,3,,,Vill
Kinso2016-002,,2,,,Vill
Kinso2016-003,,2,,,Vill
Kinso2016-004,,0/1,,,Oppdrett
Kinso2016-005,,0/1,,,Oppdrett
Kinso2016-006,,0/1,,,Oppdrett
Kinso2016-007,,0/1,,,Oppdrett
Kinso2016-008,,0/1,,,Oppdrett
Kinso2016-009,,0/1,,,Oppdrett
Kinso2016-010,,0/1,,,Oppdrett
Kinso2016-011,,4,,,Vill
Kinso2016-012,,3,,,
Kinso2016-013,,2,,,
Kinso2016-014,,2,,,Vill
Kinso2016-015,,2,,,
Kinso2016-016,3,4,7,,
Kinso2016-017,3,3,6,,Vill
Kinso2016-018,,3,,,
Kinso2016-019,,2,,,
Kinso2016-020,,3,,,Vill
Kinso2016-021,,2,,,
Kinso2016-022,,2,,,
Kinso2016-023,,2,,,
Kinso2016-024,,2,,,
Kinso2016-025,,2,,,Vill
Kinso2016-026,,4,,,Vill
Modal2016-001,,3,,,.
Modal2016-002,3,2,5,,Vill
Modal2016-003,2,2,4,,.
Modal2016-004,2,2,4,,.
Modal2016-005,3,3,6,,.
Modal2016-006,,3,,,.
Modal2016-007,,2,,,Vill
Modal2016-008,,2,,,Vill
Modal2016-009,2,2,4,,.
Modal2016-010,3,2,5,,.
Modal2016-011,,2,,,.
Modal2016-012,,3,,?-2-g-0+,.
Modal2016-013,,3,,,Vill
Modal2016-014,3,2,5,,Vill
Modal2016-015,3,2,5,,.
Modal2016-016,,2,,,Oppdrett
Modal2016-017,2,2,4,,.
Modal2016-018,3,1,4,,.
Modal2016-019,2,2,4,,.
Modal2016-020,,3,,,.
Modal2016-021,,3,,,.
Modal2016-022,2,2,4,,Vill
Modal2016-023,,2,,,Vill
Modal2016-024,2,2,4,,.
Modal2016-025,3,2,5,,.
Modal2016-026,,,,,Vill
Modal2016-027,3,2,5,,.
Modal2016-028,2,2,4,,Vill
Modal2016-029,,2,,,Vill
Modal2016-030,3,2,5,,Vill
Modal2016-031,3,2,5,,.
Omvik2016-001,,4,,,.
Omvik2016-002,,4,,,.
Omvik2016-003,,2,,,.
Omvik2016-004,2,3,5,,.
Omvik2016-005,2,2,4,,.
Omvik2016-006,,0/1,,,Oppdrett
Omvik2016-007,3,2,5,,.
Omvik2016-008,3,2,5,,.
Omvik2016-009,3,2,5,,.
Omvik2016-010,3,2,5,,.
Omvik2016-011,,2,,,.
Omvik2016-012,,2,,,.
Omvik2016-013,3,2,5,,.
Omvik2016-014,2,2,4,,.
Omvik2016-015,,0/1,,,Oppdrett
Omvik2016-016,3,2,5,,.
Omvik2016-017,3,2,5,,.
Omvik2016-018,3,2,5,,Vill
Omvik2016-019,,2,,,Vill
Omvik2016-020,2,2,4,,Vill
Omvik2016-021,3,2,5,,Vill
Omvik2016-022,3,1,4,,Vill
Omvik2016-023,,2,,,.
Omvik2016-024,3,2,5,,.
Omvik2016-025,3,2,5,,.
Omvik2016-026,3,1,4,,.
Omvik2016-027,3,2,5,,Vill
Omvik2016-028,,,,,.
Omvik2016-029,3,2,5,,.
Omvik2016-030,2,2,4,,.
Omvik2016-031,3,5,8,,.
Omvik2016-032,,4,,,.
Omvik2016-033,,5,,,Vill
Omvik2016-034,3,4,7,,Vill
Omvik2016-035,,4,,,.
Omvik2016-036,3,4,7,,.
Omvik2016-037,,4,,,.
Omvik2016-038,3,4,7,,.
Omvik2016-039,2,5,7,,Vill
Omvik2016-040,3,3,6,,.
Omvik2016-041,3,4,7,,.
Omvik2016-042,2,4,6,,.
Omvik2016-043,,3,,,.
Omvik2016-044,3,2,5,,Vill
Omvik2016-045,,3,,,Vill
Omvik2016-046,,4,,,Vill
Omvik2016-047,,2,,,Vill
Omvik2016-048,,3,,,Vill
Omvik2016-049,,2,,,Vill
Omvik2016-050,,0/1,,,Oppdrett
Omvik2016-051,3,2,5,,Vill
Omvik2016-052,3,2,5,,Vill
Omvik2016-053,,1,,,Oppdrett
Omvik2016-054,3,2,5,,Vill
Omvik2016-055,,2,,,.
Omvik2016-056,,0/1,,,Oppdrett
Omvik2016-057,,0/1,,,Oppdrett
Omvik2016-058,,0/1,,,Oppdrett
Omvik2016-059,3,2,5,,Vill
Omvik2016-060,,2,,,.
Omvik2016-061,,1/2,,,.
Omvik2016-062,,2,,,.
Omvik2016-063,3,2,5,,Vill
Omvik2016-064,2,3,5,,.
Omvik2016-065,,0/1,,,Oppdrett
Omvik2016-066,2,1,3,,Vill
Omvik2016-067,3,1,4,,Vill
Os2016-001,2,2,4,,Vill
Os2016-002,2,3,5,,Vill
Os2016-003,2,2,4,,Vill
Os2016-004,2,2,4,,Vill
Os2016-005,2,2,4,,Vill
Os2016-006,,2,,,Vill
Os2016-007,,2,,,Vill
Os2016-008,2,2,4,,Vill
Os2016-009,2,2,4,,Vill
Os2016-010,,2,,,Vill
Os2016-011,3,2,5,,.
Os2016-012,2,2,4,,Vill
Os2016-013,,2,,,.
Os2016-014,2,3,5,,Vill
Os2016-015,,3,,,Vill
Os2016-016,,2,,,Vill
Os2016-017,,2,,,Vill
Os2016-018,,3,,,Vill
Os2016-019,,2,,,Vill
Os2016-020,2,2,4,,Vill
Os2016-021,2,3,5,,.
Os2016-022,2,2,4,,Vill
Os2016-023,,2,,,Vill
Os2016-024,2,2,4,,Vill
Os2016-025,,2,,,Vill
Os2016-026,2,2,4,,Vill
Os2016-027,,2,,,Vill
Os2016-028,2,2,4,,.
Os2016-029,,3,,,.
Os2016-030,,2,,,.
Os2016-031,2,2,4,,.
Os2016-032,2,2,4,,Vill
Os2016-033,2,2,4,,.
Os2016-034,2,1,3,,.
Os2016-035,,0,,,Oppdrett
Os2016-036,,0,,,Oppdrett
Os2016-037,2,2,4,,Vill
Os2016-038,,0/1,,,Oppdrett
Os2016-039,,3,,,.
Os2016-040,2,1,3,,Vill
Os2016-041,2,2,4,,Vill
Os2016-042,,0/1,,,Oppdrett
Os2016-043,,0/1,,,Oppdrett
Os2016-044,,0/1,,,Oppdrett
Os2016-045,2,2,4,,Vill
Os2016-046,,0/1,,,Oppdrett
Os2016-047,3,2,5,,Vill
Os2016-048,,0/1,,,Oppdrett
Os2016-049,2,1,3,,Vill
Os2016-050,,3,,,.
Os2016-051,,2,,,.
Os2016-052,2,2,4,,Vill
Os2016-053,,2,,,.
Os2016-054,2,2,4,,Vill
Os2016-055,,1,,,.
Os2016-056,,2,,,.
Os2016-057,,2,,,Vill
Os2016-058,,2,,,Vill
Os2016-059,2,4,6,2-2-g-1+,Vill
Os2016-060,,2,,,.
Os2016-061,,2,,,.
Os2016-062,2,3,5,,.
Os2016-063,2,2,4,,Vill
Os2016-064,,2,,,.
Os2016-065,2,1,3,,.
Os2016-066,2,3,5,,Vill
Os2016-067,,2,,,Vill
Os2016-068,2,2,4,,Vill
Os2016-069,,4,,?-2-g-1+,.
Os2016-070,2,1,3,,Vill
Os2016-071,,0/1,,,Oppdrett
Os2016-072,2,2,4,,Vill
Os2016-073,2,2,4,,Vill
Os2016-074,3,2,5,,Vill
Os2016-075,2,2,4,,Vill
Os2016-076,2,3,5,,Vill
Os2016-077,2,1,3,,Vill
Os2016-078,2,2,4,,Vill
Os2016-079,,2,,,Vill
Os2016-080,2,2,4,,Vill
Os2016-081,2,2,4,,Vill
Os2016-082,2,4,6,,Vill
Os2016-083,2,2,4,,Vill
Os2016-084,2,2,4,,Vill
Os2016-085,2,2,4,,.
Os2016-086,2,2,4,,.
Os2016-087,2,2,4,2-1-g-0+,.
Os2016-088,3,2,5,,.
Os2016-089,2,1,3,,.
Os2016-090,,2,,,.
Os2016-091,2,1,3,,.
Os2016-092,,2,,,.
Os2016-093,2,2,4,,Vill
Os2016-094,,2,,,Vill
Os2016-095,2,2,4,,Vill
Os2016-096,2,2,4,,Vill
Os2016-097,2,2,4,,Vill
Os2016-098,2,3,5,,Vill
Os2016-099,,2,,,Vill
Os2016-100,2,2,4,,Oppdrett
Os2016-101,,1,,,Vill
Os2016-102,2,1,3,,Vill
Os2016-103,,1,,,Vill
Os2016-104,,2,,,Vill
Os2016-105,2,1,3,,Vill
Os2016-106,2,3,5,,Vill
Os2016-107,,0/1,,,Vill
Os2016-108,,2,,,.
Os2016-109,,0,,,Oppdrett
Os2016-110,2,2,4,,Vill
Os2016-111,3,1,4,,Vill
Os2016-112,,1,,,Vill
Os2016-113,2,2,4,,Vill
Os2016-114,,1,,,Oppdrett
Os2016-115,2,2,4,,Vill
Os2016-116,2,2,4,,Vill
Os2016-117,,1,,,Vill
Os2016-118,2,2,4,,Vill
Os2016-119,2,2,4,,Vill
Os2016-120,2,2,4,,Vill
Os2016-121,,2,,,Vill
Os2016-122,3,1,4,,Vill
Os2016-123,3,1,4,,Vill
Os2016-124,2,2,4,,Vill
Os2016-125,2,2,4,,.
Os2016-126,,1,,,Vill
Os2016-127,,0,,,Oppdrett
Os2016-128,,1,,,Oppdrett
Os2016-129,2,3,5,,Vill
Os2016-130,,0/1,,,Vill
Os2016-131,,2,,,Vill
Os2016-132,2,2,4,,Vill
Os2016-133,,2,,,Vill
Os2016-134,,0/1/2,,,Vill
Os2016-135,2,2,4,,Vill
Os2016-136,,,,,Vill
Os2016-137,2,1,3,,Vill
Os2016-138,2,1,3,,Vill
Os2016-139,2,2,4,,Vill
Os2016-140,2,1,3,,.
Os2016-141,2,1,3,,Vill
Os2016-142,2,1,3,,.
Os2016-143,,1,,,Vill
Os2016-144,,0,,,Oppdrett
Os2016-145,2,2,4,,.
Os2016-146,,1/2,,,.
Os2016-147,2,2,4,,Vill
Os2016-148,2,1,3,,Vill
Os2016-149,2,3,5,,Vill
Os2016-150,,1,,,.
Os2016-151,,3,,,.
Os2016-152,,1,,,Vill
Os2016-153,,0,,,Oppdrett
Os2016-154,,2,,,.
Os2016-155,2,2,4,,.
Os2016-156,,1,,,.
Os2016-157,2,3,5,,Vill
Os2016-158,3,2,5,,.
Os2016-159,2,2,4,,.
Os2016-160,,2,,,.
Os2016-161,3,1,4,,.
Os2016-162,2,3,5,,.
Os2016-163,,1,,,Vill
Os2016-164,2,1,3,,Vill
Os2016-165,,2,,,Vill
Os2016-166,2,3,5,2-1-g-1+,Oppdrett
Os2016-167,3,1,4,,.
Os2016-168,,2,,,.
Os2016-169,2,1,3,,.
Os2016-170,,5,,,.
Os2016-171,3,2,5,,Vill
Os2016-172,,0,,,Oppdrett
Os2016-173,,1,,,.
Os2016-174,3,2,5,,Vill
Os2016-175,,1,,,Vill
Os2016-176,2,1,3,,Vill
Os2016-177,2,2,4,,.
Os2016-178,,0/1,,,Vill
Os2016-179,,1,,,Vill
Os2016-180,,1,,,.
Os2016-181,,0/1,,,Oppdrett
Os2016-182,,0/1,,,Oppdrett
Os2016-183,,1/2/3,,,.
Os2016-184,,0/1,,,Oppdrett
Os2016-185,,0/1/2,,,Oppdrett
Os2016-186,,0/1/2,,,Oppdrett
Os2016-187,,1/2/3,,,Oppdrett
Os2016-188,,0,,,Oppdrett
Os2016-189,,0,,,Oppdrett
Os2016-190,3,3,6,,Vill
Os2016-191,2,1,3,,Vill
Os2016-192,,0/1/2,,,Oppdrett
Os2016-193,,0/1,,,Oppdrett
Os2016-194,,0/1,,,Oppdrett
Os2016-195,2,1,3,,Oppdrett
Os2016-196,2,1,3,,Vill
Os2016-197,2,2,4,,Vill
Os2016-198,2,2,4,,Vill
Sima2016-001,3,2,5,,Vill
Sima2016-002,,4,4,,Vill
Sima2016-003,,2,2,,Vill
Arna2016-001,,2,,,.
Arna2016-002,,2,,,.
Arna2016-003,,1,,,.
Arna2016-004,,2,,,.
Arna2016-005,,2,,,Vill
Arna2016-006,,2,,,
Arna2016-007,,2,,,Vill
Arna2016-008,,2,,,Vill
Arna2016-009,,2,,,.
Arna2016-010,,2,,,.
Arna2016-011,,1,,,.
Arna2016-012,,1,,,.
Arna2016-013,,2,,,.
Arna2016-014,,2,,,Vill
Arna2016-015,,1,,,.
Arna2016-016,,2,,,.
Arna2016-017,,2,,,.
Arna2016-018,,3,,,.
Arna2016-019,,1,,,.
Arna2016-020,3,1,4,,.
Arna2016-021,,2,,,.
Arna2016-022,,1,,,.
Arna2016-023,,2,,,.
Arna2016-024,,1,,,.
Arna2016-025,,2,,,.
Arna2016-026,,2,,,.
Arna2016-027,,1,,,Vill
Arna2016-028,,1,,,.
Arna2016-029,,2,,,.
Arna2016-030,,1,,,Vill
Arna2016-031,,1,,,.
Arna2016-032,,3,,,.
Arna2016-033,,1,,,.
Arna2016-034,,3,,,.
Arna2016-035,,2,,,Vill
Arna2016-036,,2,,,.
Arna2016-037,,1,,,Vill
Arna2016-038,,1,,,.
Arna2016-039,,1,,,.
Arna2016-040,,1,,,.
Arna2016-041,,2,,,Vill
Arna2016-042,,2,,,.
Arna2016-043,,1,,,.
Arna2016-044,,2,,,.
Arna2016-045,,2,,,Vill
Arna2016-046,,2,,,Vill
Arna2016-047,,3,,,.
Arna2016-048,,1,,,.
Arna2016-049,,1,,,.
Arna2016-050,,1,,,.
Arna2016-051,,2,,,.
Arna2016-052,3,2,5,,Vill
Arna2016-053,,3,,,.
Arna2016-054,3,2,5,,Vill
Arna2016-055,3,2,5,,Vill
Arna2016-056,2,1,3,,Vill
Arna2016-057,3,2,5,,Vill
Arna2016-058,,3,,,Vill
Arna2016-059,,2,,,Vill
Arna2016-060,,3,,,Vill
Arna2016-061,3,1,4,,.
Arna2016-062,,1,,,Vill
Arna2016-063,,2,,,Vill
Arna2016-064,2,1,3,,Vill
Arna2016-065,,2,,,.
Arna2016-066,3,2,5,,Vill
Arna2016-067,3,2,5,,Vill
Arna2016-068,,1,,,Vill
Arna2016-069,3,2,5,,Vill
Arna2016-070,,1,,,.
Arna2016-071,3,1,4,,Vill
Arna2016-072,,2,,,Vill
Arna2016-073,3,2,5,,Vill
Arna2016-074,,2,,,Vill
Arna2016-075,,2,,,.
Arna2016-076,,1,,,Vill
Arna2016-077,,1,,,Vill
Arna2016-078,3,1,4,,Vill
Arna2016-079,,2,,,.
Arna2016-080,,3,,,.
Arna2016-081,2,2,4,,Vill
Arna2016-082,2,2,4,,Vill
Arna2016-083,,2,,,Vill
Arna2016-084,3,1,4,,Vill
Arna2016-085,3,2,5,,Vill
Arna2016-086,,0/1/2,,,Oppdrett
Arna2016-087,3,2,5,,.
Arna2016-088,2,1,3,,.
Arna2016-089,3,1,4,,Vill
Arna2016-090,,3,,,Vill
Arna2016-091,,0/1/2,,,.
Arna2016-092,,0/1,,,Oppdrett
Arna2016-093,,0/1,,,Oppdrett
Arna2016-094,3,2,5,,Vill
Arna2016-095,,2,,,Vill
Arna2016-096,2,2,4,,.
Arna2016-097,3,1,4,,.
Arna2016-098,,1,,,.
Arna2016-099,,2,,,Vill
Arna2016-100,3,2,5,,Vill
Arna2016-101,3,1,4,,Vill
Arna2016-102,,0/1/2,,,Oppdrett
Arna2016-103,3,2,5,,.
Arna2016-104,3,2,5,,.
Arna2016-105,,2,,,Vill
Arna2016-106,,3,,,.
Arna2016-107,,3,,,Vill
Arna2016-108,,2,,,Vill
Arna2016-109,3,2,5,,.
Arna2016-110,3,2,5,,Vill
Arna2016-111,,2,,,.
Arna2016-112,3,2,5,,Vill
Arna2016-113,3,2,5,,.
Arna2016-114,3,2,5,,.
Arna2016-115,3,2,5,,.
Arna2016-116,,2,,,.
Arna2016-117,3,1,4,,Vill
Arna2016-118,2,1,3,,Vill
Arna2016-119,,2,,,.
Arna2016-120,,2,,,.
Arna2016-121,3,2,5,,Vill
Arna2016-122,2,2,4,,Vill
Arna2016-123,3,2,5,,.
Arna2016-124,3,2,5,,Vill
Arna2016-125,,3,,,.
Arna2016-126,,2,,,.
Arna2016-127,3,2,5,,.
Arna2016-128,,1,,,.
Arna2016-129,,0/1,,,Oppdrett
Arna2016-130,2,1,3,,Vill
Arna2016-131,3,1,4,,Vill
Arna2016-132,,2,,,.
Arna2016-133,3,2,5,,.
Arna2016-134,,1,,,.
Arna2016-135,,2,,,.
Arna2016-136,3,2,5,,.
Arna2016-137,,,,,Oppdrett
Arna2016-138,2,2,4,,.
Arna2016-139,3,2,5,,Vill
Arna2016-140,3,2,5,,Vill
Arna2016-141,,0/1,,,Oppdrett
Arna2016-142,2,1,3,,.
Arna2016-143,3,1,4,,.
Arna2016-144,,2,,,.
Arna2016-145,,0/1/2,,,.
Arna2016-146,3,2,5,,Vill
Arna2016-147,3,2,5,,Vill
Arna2016-148,,2,,,Vill
Arna2016-149,2,1,3,,Vill
Arna2016-150,,0/1/2,,,.
Arna2016-151,2,2,4,,.
Arna2016-152,,2,,,.
Arna2016-153,,2,,,.
Arna2016-154,,1,,,Vill
Arna2016-155,,1,,,Vill
Arna2016-156,,3,,,.
Arna2016-157,,3,,,Vill
Arna2016-158,,2,,,Vill
Arna2016-159,,1,,,.
Arna2016-160,,1,,,.
Arna2016-161,,2,,,.
Arna2016-162,,2,,,.
Arna2016-163,,3,,,.
Arna2016-164,,2,,,.
Arna2016-165,,3,,,.
Arna2016-166,,2,,,Vill
Arna2016-167,,2,,,Vill
Arna2016-168,,2,,,.
Arna2016-169,,1,,,Vill
Arna2016-170,,2,,,.
Arna2016-171,,3,,,.
Arna2016-172,,3,,,.
Arna2016-173,,2,,,.
Arna2016-174,,2,,,.
Arna2016-175,,2,,,.
Arna2016-176,,3,,,.
Arna2016-177,,3,,,.
Arna2016-178,,3,,,Vill
Arna2016-179,,1,,,.
Arna2016-180,,3,,,.
Arna2016-181,,1,,,.
Arna2016-182,,3,,,.
Arna2016-183,,2,,,Vill
Arna2016-184,,3,,,.
Arna2016-185,,1,,,.
Arna2016-186,,3,,,.
Arna2016-187,,1,,,.
Arna2016-188,,0/1,,,Oppdrett
Arna2016-189,,3,,,Vill
Arna2016-190,,3,,,Vill
Arna2016-191,,1,,,Vill
Arna2016-192,,2,,,.
Arna2016-193,,3,,,.
Arna2016-194,,1,,,.
Arna2016-195,,1,,,.
Arna2016-196,,2,,,.
Arna2016-197,,2,,,.
Arna2016-198,,2,,,.
Arna2016-199,,1,,,.
Arna2016-200,,1,,,Vill
Arna2016-201,,1,,,.
Arna2016-202,,2,,,Vill
Arna2016-203,,1,,,.
Arna2016-204,,1,,,Vill
Arna2016-205,,1,,,.
Arna2016-206,,1,,,.
Arna2016-207,,2,,,.
Arna2016-208,,2,,,.
Arna2016-209,,2,,,Vill
Arna2016-210,,2,,,Vill
Arna2016-211,,0,,,Oppdrett
Arna2016-212,,3,,,Vill
Arna2016-213,,2,,,.
Arna2016-214,,3,,,.
Arna2016-215,,0/1,,,Oppdrett
Arna2016-216,3,2,5,,.
Arna2016-217,,1,,,Vill
Arna2016-218,,3,,,Vill
Arna2016-219,3,2,5,,Vill
Arna2016-220,,2,,,Vill
Arna2016-221,,2,,,.
Arna2016-222,,0,,,Oppdrett
Arna2016-223,,,,,Vill
Arna2016-224,,2,,,.
Arna2016-225,,3,,,.
Arna2016-226,3,1,4,,.
Arna2016-227,,2,,,.
Arna2016-228,,2,,,.
Arna2016-229,,2,,,Vill
Arna2016-230,,2,,,Vill
Arna2016-231,,2,,,.
Arna2016-232,2,2,4,,Vill
Arna2016-233,2,2,4,,Vill
Arna2016-234,2,2,4,,Vill
Arna2016-235,3,2,5,,.
Arna2016-236,2,2,4,,.
Arna2016-237,2,2,4,,Vill
Arna2016-238,3,2,5,,.
Arna2016-239,3,3,6,,Vill
Arna2016-240,2,2,4,,Vill
Arna2016-241,3,3,6,,.
Arna2016-242,,3,,,.
Arna2016-243,3,1,4,,.
Arna2016-244,2,2,4,,.
Arna2016-245,,2,,,Vill
Arna2016-246,,2,,,.
Arna2016-247,,,,,.
Arna2016-248,,2,,,.
Arna2016-249,,3,,,Vill
Arna2016-250,,2,,,.
Arna2016-251,,3,,,Vill
Arna2016-252,,1,,,.
Arna2016-253,,2,,,.
Arna2016-254,3,2,5,,Vill
Arna2016-255,3,2,5,,Vill
Arna2016-256,,2,,,Vill
Arna2016-257,3,1,4,,Vill
Arna2016-258,3,1,4,,Vill
Arna2016-259,,0/1,,,Oppdrett
Arna2016-260,,1,,,Vill
Arna2016-261,,2,,,Vill
Arna2016-262,3,1,4,,Vill
Arna2016-263,3,2,5,,Vill
Arna2016-264,2,2,4,,Vill
Arna2016-265,,2,,,Vill
Arna2016-266,,1,,,Vill
Arna2016-267,,1,,,Vill
Arna2016-268,,2,,,Vill
Arna2016-269,3,1,4,,Vill
Arna2016-270,3,2,5,,Vill
Arna2016-271,,3,,,Vill
Arna2016-272,,3,,,Vill
Arna2016-273,,2,,,Vill
Arna2016-274,3,2,5,,Vill
Uskedal2016-001,2,2,4,,Vill
Uskedal2016-002,2,2,4,,Vill
Uskedal2016-003,2,1,3,,.
Uskedal2016-004,2,3,5,,.
Uskedal2016-005,,2,,,.
Uskedal2016-006,2,2,4,,.
Uskedal2016-007,3,1,4,,.
Uskedal2016-008,,3,,,.
Uskedal2016-009,2,3,5,,.
Uskedal2016-010,3,2,5,,Vill
Uskedal2016-011,3,2,5,,Vill
Uskedal2016-012,2,2,4,,.
Uskedal2016-013,2,2,4,,.
Uskedal2016-014,,1,,,.
Uskedal2016-015,,3,,,.
Uskedal2016-016,,4,,,.
Uskedal2016-017,,4,,,.
Uskedal2016-018,2,2,4,,.
Uskedal2016-019,3,2,5,,Vill
Uskedal2016-020,3,2,5,,.
Uskedal2016-021,3,2,5,,Vill
Uskedal2016-022,,2,,,.
Uskedal2016-023,,2,,,Vill
Uskedal2016-024,,2,,,Vill
Uskedal2016-025,2,2,4,,Vill
Uskedal2016-026,,2,,,Vill
Uskedal2016-027,,0/1,,,Vill
Uskedal2016-028,,2,,,Vill
Uskedal2016-029,,0/1,,,Vill
Uskedal2016-030,3,2,5,,Vill
Uskedal2016-031,,2,,,Vill
Uskedal2016-032,,2,,,.
Uskedal2016-033,,2,,,Vill
Uskedal2016-034,,2,,,Vill
Uskedal2016-035,,2,,,.
Uskedal2016-036,,2,,,Vill
Uskedal2016-037,2,2,4,,Vill
Uskedal2016-038,2,2,4,,.
Uskedal2016-039,3,2,5,,.
Uskedal2016-040,,2,,,.
Uskedal2016-041,2,2,4,,Vill
Uskedal2016-042,3,2,5,,Vill
Uskedal2016-043,3,2,5,,Vill
Uskedal2016-044,3,1,4,,.
Uskedal2016-045,3,2,5,,.
Uskedal2016-046,3,2,5,,Vill
Uskedal2016-047,,2,,,Vill
Uskedal2016-048,,2,,,.
Uskedal2016-049,3,2,5,,Vill
Uskedal2016-050,2,2,4,,.
Uskedal2016-051,2,1,3,,.
Uskedal2016-052,,2,,,Vill
Uskedal2016-053,,2,,,Vill
Uskedal2016-054,3,2,5,,Vill
Uskedal2016-055,2,1,3,,.
Uskedal2016-056,2,1,3,,Vill
Uskedal2016-057,2,2,4,,Oppdrett
Uskedal2016-058,,2,,,Vill
Uskedal2016-059,,2,,,Vill
Uskedal2016-060,,2,,,Vill
Uskedal2016-061,3,1,4,,.
Uskedal2016-062,,1,,,Vill
Uskedal2016-063,3,3,6,,Vill
Uskedal2016-064,4,2,6,,Vill
Uskedal2016-065,,3,,,Vill
Uskedal2016-066,,2,,,.
Uskedal2016-067,3,2,5,,.
Uskedal2016-068,3,1,4,,.
Uskedal2016-069,,2,,,Vill
Uskedal2016-070,,2,,,.
Uskedal2016-071,2,2,4,,Vill
Uskedal2016-072,2,2,4,,Vill
Uskedal2016-073,3,2,5,,.
Uskedal2016-074,,2,,?-1-g-0+,Vill
Uskedal2016-075,,2,,,.
Uskedal2016-076,3,3,6,,.
Uskedal2016-077,3,2,5,,Vill
Uskedal2016-078,,2,,,Vill
Uskedal2016-079,3,2,5,,Vill
Uskedal2016-080,,2,,,Vill
Uskedal2016-081,,1,,,Vill
Uskedal2016-082,,2,,,Vill
Uskedal2016-083,3,2,5,,.
Uskedal2016-084,3,1,4,,.
Uskedal2016-085,2,2,4,,Vill
Uskedal2016-086,3,2,5,,Vill
Uskedal2016-087,,2,,,Vill
Uskedal2016-088,3,2,5,,.
Uskedal2016-089,3,2,5,,.
Uskedal2016-090,,1,,,Vill
Uskedal2016-091,,2,,,Vill
Uskedal2016-092,2,3,5,,Vill
Uskedal2016-093,,2,,,Vill
Uskedal2016-094,2,2,4,,Vill
Uskedal2016-095,,2,,,Vill
Uskedal2016-096,3,2,5,,.
Uskedal2016-097,,0/1,,,.
Uskedal2016-098,,2,,,.
Uskedal2016-099,,1,,,.
Uskedal2016-100,,4,,,.
Uskedal2016-101,,4,,,.
Uskedal2016-102,,3,,,Vill
Uskedal2016-103,,,,,.
Uskedal2016-104,3,3,6,,Vill
Ænes2016-001,,0,,,Vill
Ænes2016-002,,2,,,.
Ænes2016-003,2,2,4,,.
Ænes2016-004,2,2,4,,.
Ænes2016-005,3,2,5,,.
Ådland2016-001,3,2,5,,.
Ådland2016-002,3,1,4,,Vill
Ådland2016-003,2,2,4,,.
Ådland2016-004,2,1,3,,.
Ådland2016-005,,1,,,Vill
Ådland2016-006,,2,,,Vill
Ådland2016-007,2,2,4,,Vill
Ådland2016-008,2,2,4,,?
Ådland2016-009,3,2,5,,.
Ådland2016-010,,0/1/2,,,.
Ådland2016-011,,6,,,Vill
Ådland2016-012,2,4,6,,Vill
Ådland2016-013,,4,,,Vill
Ådland2016-014,,6,,,.
Ådland2016-015,,5,,,.
Ådland2016-016,,2,,,Vill
Ådland2016-017,2,2,4,,.
Mosnes2016-001,3,2,5,,Vill
Mosnes2016-002,3,1,4,,Vill
Mosnes2016-003,3,2,5,,Vill
Mosnes2016-004,,2,,,Vill
Mosnes2016-005,,2,2,,Vill
Mosnes2016-006,2,2,4,,Vill
Mosnes2016-007,2,2,4,,Vill
Mosnes2016-008,,0/1,,,Vill
Mosnes2016-009,,2,,,Vill
Mosnes2016-010,3,2,5,,Vill
Mosnes2016-011,2,2,4,,Vill
Mosnes2016-012,3,2,5,,Vill
Mosnes2016-013,2,2,4,,Vill
Mosnes2016-014,3,2,5,,Vill
Mosnes2016-015,3,2,5,,Vill
Mosnes2016-016,3,2,5,,Vill
Mosnes2016-017,3,2,5,,Vill
Mosnes2016-018,3,1,4,,Vill
Mosnes2016-019,3,1,4,,Vill
Mosnes2016-020,,2,2,,.
Romarheim2016-001,3,1,4,,Vill
Romarheim2016-002,2,1,3,,.
Romarheim2016-003,2,1,3,,Vill
Romarheim2016-004,3,1,4,,Vill
Romarheim2016-005,2,1,3,,Vill
Romarheim2016-006,2,1,3,,Vill
