ID nr.,smolt,sjø,totalt,gytarar,vill/oppdrett
Vorma2017-165,3,2,5,,
Vorma2017-166,,1,,,Vill
Vorma2017-167,3,2,5,,Vill
Vorma2017-168,,2,,,Vill
Vorma2017-169,,2,,,Vill
Vorma2017-170,,2,,,Vill
Vorma2017-171,,1,,,Vill
Vorma2017-172,,,,,
Vorma2017-173,3,2,5,,
Vorma2017-174,3,2,5,,Vill
Vorma2017-175,3,2,5,,Vill
Vorma2017-176,3,3,6,,Vill
Vorma2017-177,3,3,6,,Vill
Vorma2017-178,3,2,5,,
Vorma2017-179,,1,,,
Vorma2017-180,,2,,,Vill
Vorma2017-181,3,3,6,,
Vorma2017-182,,3,,,
Vorma2017-183,3,2,5,,Vill
Vorma2017-184,2,2,4,,Vill
Vorma2017-185,3,2,5,,Vill
Vorma2017-186,,1,,,
Vorma2017-187,,1,,,Vill
Vorma2017-188,,1,,,Vill
Vorma2017-189,3,1,4,,Vill
Vorma2017-190,,2,,,Vill
Vorma2017-191,,2,,,Vill
Vorma2017-192,,3,,?-1-g-1+,Vill
Vorma2017-193,,1,,,Vill
Vorma2017-194,,2,,,Vill
Vorma2017-195,,1,,,Vill
Vorma2017-196,,1,,,Vill
Vorma2017-197,,1,,,Vill
Vorma2017-198,3,2,5,,Vill
Vorma2017-199,3,2,5,,Vill
Vorma2017-200,3,1,4,,Vill
Vorma2017-201,,2,,,Vill
Vorma2017-202,3,2,5,,Vill
Vorma2017-203,3,2,5,,Vill
Vorma2017-204,3,2,5,,Vill
Vorma2017-205,,3,,,Vill
Vorma2017-206,3,2,5,,
Vorma2017-207,3,2,5,,Vill
Vorma2017-208,3,1,4,,Vill
Vorma2017-209,3,1,4,,Vill
Vorma2017-210,,2,,,Vill
Vorma2017-211,3,2,5,,Vill
Vorma2017-212,3,2,5,,Vill
Vorma2017-213,3,1,4,,Vill
Vorma2017-214,4,2,6,,Vill
Vorma2017-215,,2,,,Vill
Vorma2017-216,3,2,5,,
Vorma2017-217,3,2,5,,
Vorma2017-218,,1,,,Vill
Vorma2017-219,,2,,,
Vorma2017-220,3,2,5,,
Vorma2017-221,3,2,5,,Vill
Vorma2017-222,3,3,6,,Vill
Vorma2017-223,,2,,,Vill
Vorma2017-224,3,1,4,,Vill
Vorma2017-225,3,1,4,,
Vorma2017-226,3,2,5,,
Vorma2017-227,,1,,,
Vorma2017-228,,2,,,
Vorma2017-229,,2,,,Vill
Vorma2017-230,3,2,5,,
Vorma2017-231,3,2,5,,
Vorma2017-232,3,2,5,,
Vorma2017-233,3,2,5,,
Vorma2017-234,3,2,5,,Vill
Vorma2017-235,3,3,6,,
Vorma2017-236,3,3,6,,
Vorma2017-237,,2,,,
Vorma2017-238,3,1,4,,
Vorma2017-239,3,1,4,,
Vorma2017-240,3,1,4,,
Vorma2017-241,3,1,4,,
Vorma2017-242,3,2,5,,
Vorma2017-243,3,3,6,,
Vorma2017-244,3,2,5,,
Vorma2017-245,3,1,4,,
Vorma2017-246,,1,,,
Vorma2017-247,3,2,5,,
Vorma2017-248,4,1,5,,
Vorma2017-249,,1,,,
Vorma2017-250,,1,,,
Vorma2017-251,3,2,5,,Vill
Vorma2017-252,3,2,5,,
Vorma2017-253,,2,,,
Vorma2017-254,3,2,5,,
Vorma2017-255,3,2,5,,
Vorma2017-256,2,1,3,,Vill
Vorma2017-257,3,2,5,,
Vorma2017-258,3,2,5,,Vill
Vorma2017-259,3,2,5,,
Vorma2017-260,3,1,4,,
Vorma2017-261,3,1,4,,
Vorma2017-262,3,1,4,,
Vorma2017-263,3,2,5,,
Vorma2017-264,3,2,5,,Vill
Vorma2017-265,,2,,,Vill
Vorma2017-266,3,3,6,,Vill
Vorma2017-267,3,2,5,,Vill
Vorma2017-268,3,2,5,,Vill
Vorma2017-269,,2,,,Vill
Vorma2017-270,,2,,,Vill
Vorma2017-271,3,3,6,,Vill
Vorma2017-272,3,2,5,,Vill
Vorma2017-273,3,3,6,,Vill
Vorma2017-274,,3,,,
Vorma2017-275,,2,,,
Vorma2017-276,3,3,6,,
Vorma2017-277,,3,,,
Vorma2017-278,3,2,5,,
Vorma2017-279,3,2,5,,
Vorma2017-280,2,1,3,,Vill
Vorma2017-281,3,1,4,,Vill
Vorma2017-282,,1,,,Vill
Vorma2017-283,3,2,5,,Vill
Vorma2017-284,3,3,6,,Vill
Vorma2017-285,3,2,5,,Vill
Vorma2017-286,3,2,5,,Vill
Vorma2017-287,2,3,5,,Vill
Vorma2017-288,3,1,4,,
Vorma2017-289,2,2,4,,
Vorma2017-290,3,2,5,,
Vorma2017-291,,2,,,
Vorma2017-292,3,2,5,,
Vorma2017-293,3,2,5,,
Vorma2017-294,3,2,5,,
Vorma2017-295,,2,,,Vill
Vorma2017-296,3,1,4,,Vill
Vorma2017-297,3,1,4,,Vill
Vorma2017-298,,2,,,Vill
Vorma2017-299,3,2,5,,Vill
Vorma2017-300,,2,,,Vill
Vorma2017-301,,3,,,
Vorma2017-302,2,2,4,,
Vorma2017-303,3,2,5,,
Vorma2017-304,,3,,,
Vorma2017-305,,2,,,Vill
Vorma2017-306,,2,,,Vill
Vorma2017-307,,3,,,
Vorma2017-308,,2,,,Vill
Vorma2017-309,3,2,,,
Vorma2017-310,3,2,5,,Vill
Vorma2017-311,4,3,7,,
Vorma2017-312,3,2,5,,
Vorma2017-313,3,2,5,,
Vorma2017-314,,2,,,Vill
Vorma2017-315,3,1,4,,Vill
Vorma2017-316,3,1,4,,Vill
Vorma2017-317,3,1,4,,Vill
Vorma2017-318,,2,,,Vill
Vorma2017-319,,3,,,Vill
Vorma2017-320,,2,,,Vill
Vorma2017-321,,2,,,Vill
Vorma2017-322,3,2,5,,Vill
Vorma2017-323,,2,,,Vill
Vorma2017-324,,2,,,
Vorma2017-325,,2,,,
Vorma2017-326,,2,,,
Vorma2017-327,3,2,5,,Vill
Vorma2017-328,,2,,,Vill
Vorma2017-329,3,2,5,,Vill
Vorma2017-330,,3,,?-2-g-0+,Vill
Vorma2017-331,2,2,4,,Vill
Vorma2017-332,,1,,,
Vorma2017-333,3,2,5,,
Vorma2017-334,3,1,4,,
Vorma2017-335,,1,,,
Vorma2017-336,3,1,4,,
Vorma2017-337,3,1,4,,
Vorma2017-338,,,,,
Vorma2017-339,3,1,4,,
Vorma2017-340,3,2,5,,
Vorma2017-341,,2,,,
Vorma2017-342,,2,,,
Vorma2017-343,3,2,5,,
Vorma2017-344,3,3,6,,
Vorma2017-345,3,2,5,,Vill
Vorma2017-346,3,2,5,,Vill
Vorma2017-347,,1,,,Vill
Vorma2017-348,,1,,,Vill
Vorma2017-349,3,3,6,,Vill
Vorma2017-350,3,2,5,,
Vorma2017-351,2,2,4,,
Vorma2017-352,,2,,,
Vorma2017-353,3,1,4,,
Vorma2017-354,3,2,5,,
Vorma2017-355,3,2,5,,
Vorma2017-356,3,3,6,3-2-g-0+,
Vorma2017-357,3,3,6,,
Vorma2017-358,2,2,4,,
Vorma2017-359,,1,,,
Vorma2017-360,3,1,4,,
Vorma2017-361,3,2,5,,
Vorma2017-362,,2,,,
Vorma2017-363,3,2,5,,
Vorma2017-364,2,2,4,,
Vorma2017-365,3,2,5,,
Vorma2017-366,,3,,,
Vorma2017-367,3,2,5,,
Vorma2017-368,3,2,5,,
Vorma2017-369,2,1,3,,
Vorma2017-370,3,3,6,,Vill
Vorma2017-371,4,1,5,,
Vorma2017-372,3,2,5,,Vill
Vorma2017-373,2,3,5,,Vill
Vorma2017-374,3,2,5,,Vill
Vorma2017-375,3,2,5,,Vill
Vorma2017-376,,2,,,
Vorma2017-377,,1,,,Vill
Vorma2017-378,,3,,,Vill
Vorma2017-379,3,2,5,,Vill
Vorma2017-380,2,2,4,,Vill
Vorma2017-381,,3,,,Vill
Vorma2017-382,3,2,5,,Vill
Vorma2017-383,,2,,,
Vorma2017-384,3,2,5,,
Vorma2017-385,3,2,5,,Vill
Vorma2017-386,,2,,,Vill
Vorma2017-387,3,2,5,,Vill
Vorma2017-388,,2,,,
Vorma2017-389,,2,,,
Vorma2017-390,,1,,,
Vorma2017-391,3,3,6,,Vill
Vorma2017-392,3,2,5,,Vill
Vorma2017-393,3,2,5,,Vill
Vorma2017-394,3,1,4,,Vill
Vorma2017-395,,2,,,
Vorma2017-396,3,3,6,,
Vorma2017-397,,,,,
Vorma2017-398,3,2,5,,
Vorma2017-399,3,2,5,,Vill
Vorma2017-400,3,2,5,,Vill
Vorma2017-401,,,,,Vill
Vorma2017-402,,,,,Vill
Vorma2017-403,3,1,4,,Vill
Vorma2017-404,3,2,5,,Vill
Vorma2017-405,,1,,,Vill
Vorma2017-406,3,1,4,,Vill
Vorma2017-407,3,1,4,,Vill
Vorma2017-408,2,1,3,,
Vorma2017-409,3,1,4,,
Vorma2017-410,3,2,5,,
Vorma2017-411,3,2,5,,
Vorma2017-412,,1,,,
Vorma2017-413,3,1,4,,Vill
Vorma2017-414,,2,,,Vill
Vorma2017-415,3,1,4,,Vill
Vorma2017-416,3,1,4,,
Vorma2017-417,,2,,,
Vorma2017-418,3,1,4,,Vill
Vorma2017-419,,2,,,Vill
Vorma2017-420,3,2,5,,Vill
Vorma2017-421,3,3,6,,Vill
Vorma2017-422,3,1,4,,Vill
Vorma2017-423,3,1,4,,
Vorma2017-424,,2,,,
Vorma2017-425,,2,,,Vill
Vorma2017-426,,,,,Vill
Vorma2017-427,3,1,4,,
Vorma2017-428,3,1,4,,
Vorma2017-429,3,2,5,,Vill
Vorma2017-430,3,2,5,,Vill
Vorma2017-431,3,1,4,,Vill
Vorma2017-432,3,2,5,,
Vorma2017-433,3,1,4,,Vill
Vorma2017-434,3,2,5,,
Vorma2017-435,3,2,5,,Vill
Vorma2017-436,,2,,,
Vorma2017-437,,2,,,Vill
Vorma2017-438,,2,,,
Vorma2017-439,3,2,5,,
Vorma2017-440,3,3,6,,Vill
Vorma2017-441,2,2,4,,
Vorma2017-442,,2,,,
Vorma2017-443,3,2,5,,
Vorma2017-444,,2,,,
Vorma2017-445,3,1,,,
Vorma2017-446,3,1,4,,
Vorma2017-447,,2,,,Vill
Vorma2017-448,3,2,5,,Vill
Vorma2017-449,3,2,5,,
Vorma2017-450,3,1,4,,
Vorma2017-451,,2,,,
Vorma2017-452,,2,,,Vill
Vorma2017-453,,2,,,Vill
Vorma2017-454,3,2,5,,Vill
Vorma2017-455,3,2,5,,Vill
Vorma2017-456,,1,,,Vill
Vorma2017-457,,2,,,Vill
Vorma2017-458,,2,,,Vill
Vorma2017-459,,2,,,Vill
Vorma2017-460,,2,,,Vill
Vorma2017-461,3,2,5,,Vill
Vorma2017-462,3,2,5,,
Vorma2017-463,,2,,,Vill
Vorma2017-464,3,1,4,,Vill
Vorma2017-465,3,3,6,,
Vorma2017-466,3,1,4,,
Vorma2017-467,3,1,4,,Vill
Vorma2017-468,,2,,,Vill
Vorma2017-469,,2,,,Vill
Vorma2017-470,,2,,,Vill
Vorma2017-471,,1,,,Vill
Vorma2017-472,,2,,,Vill
Vorma2017-473,,3,,,Vill
Vorma2017-474,3,2,5,,
Vorma2017-475,,2,,,
Vorma2017-476,,3,,?-2-g-0+,Vill
Vorma2017-477,3,2,5,,Vill
Vorma2017-478,,2,,,Vill
Vorma2017-479,3,2,5,,Vill
Vorma2017-480,3,2,5,,Vill
Vorma2017-481,,,,,Vill
Vorma2017-482,,2,,,Vill
Vorma2017-483,3,3,6,,Vill
Vorma2017-484,3,2,5,,Vill
Vorma2017-485,,2,,,Vill
Vorma2017-486,3,2,5,,Vill
Vorma2017-487,3,1,4,,Vill
Vorma2017-488,,2,,,
Vorma2017-489,,2,,,Vill
Vorma2017-490,3,3,6,,Vill
Vorma2017-491,3,1,4,,
Vorma2017-492,3,1,4,,Vill
Vorma2017-493,,3,,,
Vorma2017-494,3,2,5,,Vill
Vorma2017-495,,2,,,Vill
Vorma2017-496,3,1,4,,
Vorma2017-497,3,1,4,,Vill
Vorma2017-498,3,2,5,,Vill
Vorma2017-499,,1,,,
Vorma2017-500,,1,,,
ÅrdalRo2017-001,,4,,?-2-g-1+,Vill
ÅrdalRo2017-002,3,2,5,,Vill
ÅrdalRo2017-003,3,3,6,,Vill
ÅrdalRo2017-004,3,3,6,,Vill
ÅrdalRo2017-005,,2,,,.
ÅrdalRo2017-006,3,3,6,,.
ÅrdalRo2017-007,,3,,,.
ÅrdalRo2017-008,3,2,5,,Vill
ÅrdalRo2017-009,3,3,6,,Vill
ÅrdalRo2017-010,,3,,,Vill
ÅrdalRo2017-011,3,2,5,,Vill
ÅrdalRo2017-012,3,3,6,,Vill
ÅrdalRo2017-013,3,1,4,,Vill
ÅrdalRo2017-014,3,2,5,,Vill
ÅrdalRo2017-015,3,3,6,,Vill
ÅrdalRo2017-016,3,2,5,,Vill
ÅrdalRo2017-017,3,2,5,,Vill
ÅrdalRo2017-018,,2,,,Vill
ÅrdalRo2017-019,3,2,5,,Vill
ÅrdalRo2017-020,3,2,5,,Vill
ÅrdalRo2017-021,3,2,5,,.
ÅrdalRo2017-022,,3,,,Vill
ÅrdalRo2017-023,,2,,,Vill
ÅrdalRo2017-024,3,2,5,,.
ÅrdalRo2017-025,,2,,,Vill
ÅrdalRo2017-026,3,2,5,,Vill
ÅrdalRo2017-027,3,2,5,,Vill
ÅrdalRo2017-028,,4,,?-2-g-1+,Vill
ÅrdalRo2017-029,,2,,,Vill
ÅrdalRo2017-030,3,3,6,,Vill
ÅrdalRo2017-031,,2,,,Vill
ÅrdalRo2017-032,,5,,?-3-g-1+,Vill
ÅrdalRo2017-033,2,1,3,,
ÅrdalRo2017-034,,3,,,Vill
ÅrdalRo2017-035,,3,,,Vill
ÅrdalRo2017-036,3,2,5,,Vill
ÅrdalRo2017-037,,2,,,
ÅrdalRo2017-038,,2,,,
ÅrdalRo2017-039,,2,,,
ÅrdalRo2017-040,2,2,4,,
ÅrdalRo2017-041,3,2,5,,
ÅrdalRo2017-042,3,2,5,,
ÅrdalRo2017-043,,2,,,
ÅrdalRo2017-044,3,2,5,,
ÅrdalRo2017-045,3,2,5,,Vill
ÅrdalRo2017-046,3,2,5,,
ÅrdalRo2017-047,3,2,5,,
ÅrdalRo2017-048,3,2,5,,
ÅrdalRo2017-049,3,4,7,3-2-g-1+,
ÅrdalRo2017-050,,2,,,
ÅrdalRo2017-051,3,2,5,,Vill
ÅrdalRo2017-052,,2,,,.
ÅrdalRo2017-053,3,3,6,,.
ÅrdalRo2017-054,,2,,,.
ÅrdalRo2017-055,,2,,,.
ÅrdalRo2017-056,2,3,5,,.
ÅrdalRo2017-057,,2,,,.
ÅrdalRo2017-058,,3,,,.
ÅrdalRo2017-059,,2,,,.
ÅrdalRo2017-060,3,1,4,,.
ÅrdalRo2017-061,,2,,,.
ÅrdalRo2017-062,,2,,,.
ÅrdalRo2017-063,3,1,4,,.
ÅrdalRo2017-064,2,4,6,2-2-g-1+,Vill
ÅrdalRo2017-065,2,2,4,,.
ÅrdalRo2017-066,3,3,6,,.
ÅrdalRo2017-067,3,2,5,,.
ÅrdalRo2017-068,,2,,,.
ÅrdalRo2017-069,3,2,5,,.
ÅrdalRo2017-070,,2,,,.
ÅrdalRo2017-071,,2,,,.
ÅrdalRo2017-072,,2,,,.
ÅrdalRo2017-073,2,3,5,,.
ÅrdalRo2017-074,3,2,5,,Vill
ÅrdalRo2017-075,3,2,5,,.
ÅrdalRo2017-076,,3,,,.
ÅrdalRo2017-077,3,3,6,,.
ÅrdalRo2017-078,3,2,5,,.
ÅrdalRo2017-079,,0/1,,,Oppdrett
ÅrdalRo2017-080,3,2,5,,.
ÅrdalRo2017-081,3,3,6,,.
ÅrdalRo2017-082,,3,,,.
ÅrdalRo2017-083,3,2,5,,.
ÅrdalRo2017-084,3,2,5,,.
ÅrdalRo2017-085,,,,,.
ÅrdalRo2017-086,,5,,?-3-g-1+,.
ÅrdalRo2017-087,,0,,,.
ÅrdalRo2017-088,2,2,4,,.
ÅrdalRo2017-089,3,3,6,,.
ÅrdalRo2017-090,,2,,,.
ÅrdalRo2017-091,3,3,6,,.
ÅrdalRo2017-092,3,3,6,,.
ÅrdalRo2017-093,3,2,5,,.
ÅrdalRo2017-094,,,,,.
ÅrdalRo2017-095,3,3,6,,.
ÅrdalRo2017-096,3,3,6,,.
ÅrdalRo2017-097,3,4,7,3-2-g-1+,.
ÅrdalRo2017-098,2,3,5,,.
ÅrdalRo2017-099,,4,,?-2-g-1+,.
ÅrdalRo2017-100,,3,,,Vill
ÅrdalRo2017-101,3,2,5,,.
ÅrdalRo2017-102,,2,,,.
ÅrdalRo2017-103,3,2,5,,.
ÅrdalRo2017-104,3,5,8,3-3-g-1+,.
ÅrdalRo2017-105,3,2,5,,.
ÅrdalRo2017-106,,2,,,.
ÅrdalRo2017-107,3,2,5,,.
ÅrdalRo2017-108,,2,,,.
ÅrdalRo2017-109,,3,,,.
ÅrdalRo2017-110,,3,,,.
ÅrdalRo2017-111,3,2,5,,.
ÅrdalRo2017-112,3,2,5,,.
ÅrdalRo2017-113,,3,,,.
ÅrdalRo2017-114,3,2,5,,.
ÅrdalRo2017-115,3,2,5,,.
ÅrdalRo2017-116,,5,,?-3-g-1+,.
ÅrdalRo2017-117,,2,,,.
ÅrdalRo2017-118,2,4,6,2-2-g-1+,.
ÅrdalRo2017-119,,2,,,.
ÅrdalRo2017-120,3,2,5,,.
ÅrdalRo2017-121,,2,,,.
ÅrdalRo2017-122,,3,,?-1-g-1+,.
ÅrdalRo2017-123,2,2,4,,.
ÅrdalRo2017-124,,2,,,.
ÅrdalRo2017-125,,4,,?-2-g-1+,.
ÅrdalRo2017-126,3,2,5,,.
ÅrdalRo2017-127,3,4,7,3-2-g-1+,.
ÅrdalRo2017-128,,6,,?-2-g-1-g-1+,.
ÅrdalRo2017-129,2,2,4,,.
ÅrdalRo2017-130,3,3,6,,.
ÅrdalRo2017-131,,3,,,.
ÅrdalRo2017-132,,4,,?-2-g-1+,.
ÅrdalRo2017-133,,3,,,.
ÅrdalRo2017-134,3,3,6,,.
ÅrdalRo2017-135,2,2,4,,.
ÅrdalRo2017-136,3,3,6,,.
ÅrdalRo2017-137,,2,,,.
ÅrdalRo2017-138,,2,,,.
ÅrdalRo2017-139,3,2,5,,.
ÅrdalRo2017-140,,2,,,.
ÅrdalRo2017-141,,2,,,.
ÅrdalRo2017-142,3,2,5,,.
ÅrdalRo2017-143,,3,,,.
ÅrdalRo2017-144,3,3,6,,Vill
ÅrdalRo2017-145,2,2,4,,.
ÅrdalRo2017-146,3,2,5,,.
ÅrdalRo2017-147,3,2,5,,.
ÅrdalRo2017-148,3,2,5,,.
ÅrdalRo2017-149,3,2,5,,.
ÅrdalRo2017-150,3,2,5,,.
ÅrdalRo2017-151,3,3,6,,.
ÅrdalRo2017-152,2,2,4,,.
ÅrdalRo2017-153,3,4,7,3-2-g-1+,.
ÅrdalRo2017-154,2,3,5,,.
ÅrdalRo2017-155,2,3,5,,.
ÅrdalRo2017-156,,2,,,.
ÅrdalRo2017-157,,2,,,.
ÅrdalRo2017-158,,4,,?-2-g-1+,.
ÅrdalRo2017-159,,4,,?-2-g-1+,.
ÅrdalRo2017-160,,2,,,.
ÅrdalRo2017-161,2,3,5,,.
ÅrdalRo2017-162,,3,,,.
ÅrdalRo2017-163,,3,,,.
ÅrdalRo2017-164,3,2,5,,.
ÅrdalRo2017-165,3,2,5,,.
ÅrdalRo2017-166,3,4,7,3-2-g-1+,.
ÅrdalRo2017-167,,2,,,.
ÅrdalRo2017-168,3,3,6,,.
ÅrdalRo2017-169,3,2,5,,.
ÅrdalRo2017-170,3,4,7,3-2-g-1+,.
ÅrdalRo2017-171,,3,,,.
ÅrdalRo2017-172,,4,,?-2-g-1+,.
ÅrdalRo2017-173,,2,,,.
ÅrdalRo2017-174,3,3,6,,.
ÅrdalRo2017-175,3,2,5,,Vill
ÅrdalRo2017-176,3,3,6,,.
ÅrdalRo2017-177,3,2,5,,.
ÅrdalRo2017-178,3,2,5,,.
ÅrdalRo2017-179,,2,,,Vill
ÅrdalRo2017-180,,3,,,.
ÅrdalRo2017-181,3,3,6,,Vill
ÅrdalRo2017-182,3,2,5,,.
ÅrdalRo2017-183,,2,,,.
ÅrdalRo2017-184,3,2,5,,.
ÅrdalRo2017-185,,2,,,.
ÅrdalRo2017-186,2,2,4,,.
ÅrdalRo2017-187,3,2,5,,.
ÅrdalRo2017-188,3,2,5,,.
ÅrdalRo2017-189,3,2,5,,.
ÅrdalRo2017-190,,1,,,.
ÅrdalRo2017-191,3,3,6,,.
ÅrdalRo2017-192,,4,,?-2-g-1+,.
ÅrdalRo2017-193,2,3,5,,.
ÅrdalRo2017-194,,3,,,.
ÅrdalRo2017-195,3,4,7,3-2-g-1+,Vill
ÅrdalRo2017-196,2,2,4,,Vill
ÅrdalRo2017-197,3,2,5,,.
ÅrdalRo2017-198,,1,,,Vill
ÅrdalRo2017-199,3,2,5,,.
ÅrdalRo2017-200,3,2,5,,.
ÅrdalRo2017-201,2,2,4,,.
ÅrdalRo2017-202,,3,,,.
ÅrdalRo2017-203,3,1,4,,.
ÅrdalRo2017-204,,2,,,.
ÅrdalRo2017-205,,4,,?-2-g-1+,.
ÅrdalRo2017-206,,1,,,.
ÅrdalRo2017-207,3,3,6,,.
ÅrdalRo2017-208,3,2,5,,.
ÅrdalRo2017-209,3,3,6,,Vill
ÅrdalRo2017-210,3,4,7,2-2-g-1+,.
ÅrdalRo2017-211,2,3,5,,.
ÅrdalRo2017-212,,3,,,.
ÅrdalRo2017-213,3,3,6,,.
ÅrdalRo2017-214,,2,,,.
ÅrdalRo2017-215,3,2,5,,Vill
ÅrdalRo2017-216,2,4,6,2-2-g-1+,Vill
ÅrdalRo2017-217,3,3,6,,Vill
ÅrdalRo2017-218,3,3,6,,Vill
ÅrdalRo2017-219,3,4,7,3-2-g-1+,Vill
ÅrdalRo2017-220,,3,,,Vill
ÅrdalRo2017-221,,3,,,Vill
ÅrdalRo2017-222,,2,,,Vill
ÅrdalRo2017-223,,3,,,Vill
ÅrdalRo2017-224,3,3,6,,Vill
ÅrdalRo2017-225,,3,,,Vill
ÅrdalRo2017-226,3,5,8,,.
ÅrdalRo2017-227,3,2,5,,Vill
ÅrdalRo2017-228,3,2,5,,Vill
ÅrdalRo2017-229,,2,,,Vill
ÅrdalRo2017-230,3,2,5,,.
Eidfjord2017-001,4,5,9,,.
Eidfjord2017-002,,8,,,Vill
Eidfjord2017-003,,,,,.
Eidfjord2017-004,,5,,,.
Eidfjord2017-005,,5,,,.
Eidfjord2017-006,,4,,,Vill
Eidfjord2017-007,,6,,,
Eidfjord2017-008,,5,,,
Eidfjord2017-009,4,6,10,,
Eidfjord2017-010,,6,,,
Eidfjord2017-011,,8,,,
Eidfjord2017-012,4,4,8,,
Eidfjord2017-013,,6,,,
Eidfjord2017-014,,6,,,
Eidfjord2017-015,3,3,6,,
Eidfjord2017-016,2,7,9,,
Eidfjord2017-017,,7,,,
Eidfjord2017-018,,4,,,Vill
Eidfjord2017-019,,,,,
Eidfjord2017-020,4,5,9,,
Eidfjord2017-021,,,,,
Eidfjord2017-022,3,6,9,,
Eidfjord2017-023,,4,,,Vill
Eidfjord2017-024,,,,,Vill
Eidfjord2017-025,,4,,,
Eidfjord2017-026,4,3,7,,Vill
Eidfjord2017-027,,,,,
Eidfjord2017-028,,,,,Vill
Eidfjord2017-029,,6,,,
Eidfjord2017-030,5,4,9,,Vill
Eidfjord2017-031,5,3,8,,
Eidfjord2017-032,,,,,Vill
Eidfjord2017-033,4,6,10,,Vill
Eidfjord2017-034,3,6,9,,
Eidfjord2017-035,4,3,7,,Vill
Eidfjord2017-036,4,2,6,,
Eidfjord2017-037,,3,,,
Eidfjord2017-038,2,5,7,,Vill
Eidfjord2017-039,,4,,,Vill
Eidfjord2017-040,3,5,8,,Vill
Eidfjord2017-041,6,1,7,,
Eidfjord2017-042,4,6,10,,Vill
Eidfjord2017-043,,4,,,
Eidfjord2017-044,,2,,,
Eidfjord2017-045,,5,,,Vill
Eidfjord2017-046,,6,,,
Eidfjord2017-047,,,,,Vill
Eidfjord2017-048,2,5,7,,
Eidfjord2017-049,,4,,,Vill
Eidfjord2017-050,5,3,8,,Vill
Eidfjord2017-051,,3,,,
Eidfjord2017-052,,6,,,Vill
Eidfjord2017-053,,1,,,Oppdrett
Eidfjord2017-054,,0/1,,,Oppdrett
Eidfjord2017-055,,0/1/2,,,Oppdrett
Eidfjord2017-056,,0/1,,,Oppdrett
Eidfjord2017-057,,0/1,,,Oppdrett
Eidfjord2017-058,,0/1,,,Oppdrett
Eidfjord2017-059,,0/1,,,Oppdrett
Eidfjord2017-060,,1,,,Vill
Eidfjord2017-061,,0/1/2,,,Oppdrett
Eidfjord2017-062,,2,,,Oppdrett
Eidfjord2017-063,,0/1,,,Oppdrett
Eidfjord2017-064,,0/1,,,Oppdrett
Eidfjord2017-065,,1,,,.
Eidfjord2017-066,,0/1/2,,,Oppdrett
Eidfjord2017-067,3,6,9,,.
Eidfjord2017-068,,5,,,Vill
Eidfjord2017-069,4,4,8,,Vill
Eidfjord2017-070,,3,,,Vill
Eidfjord2017-071,5,2,7,,Vill
Eidfjord2017-072,3,6,9,,Vill
Eidfjord2017-073,5,5,10,,Vill
Eidfjord2017-074,3,6,9,,
Eidfjord2017-075,,5,,,
Eidfjord2017-076,3,2,5,,Vill
Eidfjord2017-077,3,6,9,,Vill
Eidfjord2017-078,3,3,6,,Vill
Eidfjord2017-079,3,2,5,,Vill
Eidfjord2017-080,4,1,5,,
Eidfjord2017-081,3,2,5,,Vill
Eidfjord2017-082,4,2,6,,Vill
Eidfjord2017-083,,5,,,Oppdrett
Eidfjord2017-084,3,2,5,,
Eidfjord2017-085,,2,,,Vill
Eidfjord2017-086,3,4,7,,
Eidfjord2017-087,,,,,
Eidfjord2017-088,,12,,,Vill
Eidfjord2017-089,4,6,10,,
Eidfjord2017-090,4,2,6,,
Eidfjord2017-091,,9,,,
Eidfjord2017-092,,3,,,
Eidfjord2017-093,3,5,8,,Vill
Eidfjord2017-094,4,5,9,,Vill
Eidfjord2017-095,,8,,,
Eidfjord2017-096,3,2,5,,
Eidfjord2017-097,4,4,8,,Vill
Eidfjord2017-098,,4,,,Vill
Eidfjord2017-099,,11,,,Vill
Eidfjord2017-100,4,6,10,,Vill
Eidfjord2017-101,3,4,7,,Vill
Eidfjord2017-102,3,8,11,,.
Eidfjord2017-103,3,6,9,,Vill
Eidfjord2017-104,4,7,11,,Vill
Eidfjord2017-105,3,3,6,,.
Eidfjord2017-106,3,6,9,,Vill
Eidfjord2017-107,4,9,13,,.
Eidfjord2017-108,4,4,8,,.
Eidfjord2017-109,,3,,,Vill
Eidfjord2017-110,,2,,,Oppdrett
Eidfjord2017-111,,0/1,,,Oppdrett
Eidfjord2017-112,,1/2/3,,,Oppdrett
Eidfjord2017-113,,0/1/2,,,Oppdrett
Ekso2017-001,,3,,,Vill
Ekso2017-002,3,3,6,,.
Ekso2017-003,3,4,7,3-2-g-1+,Vill
Ekso2017-004,,2,,,Vill
Ekso2017-005,,0,,,Oppdrett
Ekso2017-006,,3,,,Vill
Ekso2017-007,3,1,4,,Vill
Ekso2017-008,,,,,.
Ekso2017-009,,,,,Vill
Ekso2017-010,2,3,5,,Vill
Ekso2017-011,2,1,3,,Vill
Ekso2017-012,3,3,6,,Vill
Ekso2017-013,,1,,,Vill
Ekso2017-014,,1,,,Vill
Ekso2017-015,,1,,,Vill
Fjæra2017-001,2,3,5,,Vill
Fjæra2017-002,,0/1,,,Oppdrett
Fjæra2017-003,3,2,5,,Vill
Fjæra2017-004,3,1,4,,?
Fjæra2017-005,3,2,5,,Vill
Fjæra2017-006,,0/1,,,Oppdrett
